,index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
34092,323516,700,1,02/03/2015,762,1,1,0,0,8371.033
34093,225557,1097,1,08/07/2013,2638,1,0,0,1,9923.142
34094,174150,662,6,02/11/2013,714,1,0,0,0,7173.1797
34095,577371,855,6,25/10/2014,428,1,0,0,0,3845.0623
34096,216772,44,7,14/12/2014,0,0,0,0,0,135.0068
34097,298659,304,1,13/07/2015,1188,1,1,0,0,10033.408
34098,262675,123,2,28/04/2015,1058,1,1,0,0,9803.956
34099,88440,358,3,30/07/2014,1139,1,1,0,1,10201.339
34100,705872,643,1,26/01/2015,961,1,1,0,0,9494.065
34101,349953,75,7,08/02/2015,0,0,0,0,0,-146.93988
34102,659106,1090,4,31/07/2014,887,1,1,0,1,8863.409
34103,372379,80,3,14/05/2014,457,1,0,0,0,4753.989
34104,616596,820,7,12/05/2013,0,0,0,0,0,58.38469
34105,102471,480,2,09/07/2013,583,1,0,0,1,4986.665
34106,511951,564,4,28/03/2013,732,1,1,0,1,7025.3857
34107,461344,579,3,13/03/2013,751,1,0,0,0,6034.2847
34108,271051,192,4,16/01/2014,498,1,0,0,0,4897.7095
34109,548749,1077,4,02/05/2013,639,1,1,0,0,6074.1714
34110,523668,647,3,17/06/2015,704,1,1,0,0,7135.8286
34111,536478,843,4,05/02/2015,1035,1,1,0,1,12182.366
34112,436758,1107,3,07/08/2013,526,1,0,0,1,4296.445
34113,93099,77,5,25/04/2014,587,1,0,0,1,5186.2915
34114,311936,447,6,30/05/2015,614,1,0,0,0,6047.5137
34115,315045,576,7,12/10/2014,0,0,0,0,0,-27.826887
34116,185164,671,2,07/01/2014,775,1,1,0,0,8581.8
34117,472790,560,6,04/10/2014,2088,1,0,0,0,16883.055
34118,182543,522,7,05/07/2015,0,0,0,0,0,25.171898
34119,370591,131,6,16/11/2013,605,1,0,0,0,5757.713
34120,246960,208,4,23/01/2014,389,1,1,0,0,3757.849
34121,637363,317,7,05/05/2013,0,0,0,0,0,-11.916566
34122,560246,337,5,24/04/2015,360,1,0,0,0,3988.15
34123,347311,325,7,04/08/2013,0,0,0,0,0,-57.873653
34124,388834,834,3,29/01/2014,539,1,0,0,0,4693.1924
34125,507261,1097,3,29/05/2013,2913,1,1,0,0,11292.161
34126,342488,285,6,02/08/2014,560,1,0,0,1,5827.0474
34127,57251,347,2,22/04/2014,344,1,0,0,1,3829.9424
34128,236136,417,7,05/01/2014,0,0,0,0,0,53.91593
34129,647080,893,4,23/07/2015,688,1,0,0,0,6042.774
34130,419338,848,7,13/04/2014,0,0,0,0,0,203.63031
34131,591297,717,1,19/01/2015,521,1,0,0,0,5272.061
34132,361247,785,4,03/04/2014,566,1,1,0,0,5466.778
34133,165214,597,4,01/08/2013,802,1,1,0,1,7912.2524
34134,606967,49,4,13/06/2013,430,1,0,0,0,5172.487
34135,376018,218,4,15/08/2013,0,0,1,a,1,-172.98862
34136,58589,337,3,29/05/2013,446,1,1,0,0,5357.366
34137,73448,952,1,11/03/2013,495,1,0,0,0,4762.435
34138,104681,632,2,26/08/2014,723,1,0,0,0,5765.1367
34139,507075,1068,7,23/11/2014,0,0,0,0,0,82.20305
34140,266289,329,7,05/04/2015,0,0,0,0,0,48.23785
34141,336183,742,4,15/05/2014,798,1,0,0,0,6536.3765
34142,317718,177,7,26/01/2014,0,0,0,0,0,-254.07286
34143,397700,234,5,06/09/2013,816,1,0,0,0,7182.6504
34144,526648,518,3,15/05/2013,468,1,1,0,0,5132.723
34145,432231,13,3,25/02/2015,282,1,0,0,0,3397.248
34146,18196,565,3,02/04/2014,945,1,1,0,0,8427.706
34147,396995,575,7,23/02/2014,0,0,0,0,0,-85.395226
34148,581265,714,3,25/02/2015,292,1,0,0,0,3664.7468
34149,56226,18,2,23/07/2013,539,1,0,0,1,4436.847
34150,84132,1048,3,09/10/2013,559,1,1,0,1,6665.532
34151,621226,1098,5,10/07/2015,724,1,0,0,0,5692.422
34152,207872,512,5,11/04/2014,1554,1,0,0,0,8827.205
34153,131968,334,7,01/09/2013,0,0,0,0,0,-164.1858
34154,533103,748,7,29/12/2013,0,0,0,0,0,34.898243
34155,197189,66,1,13/05/2013,605,1,1,0,0,6986.932
34156,188862,95,2,17/06/2014,1126,1,1,0,0,10708.251
34157,86670,787,6,10/08/2013,830,1,0,0,0,7366.2603
34158,602815,790,7,12/10/2014,0,0,0,0,0,-135.04059
34159,68209,1024,1,10/06/2013,698,1,0,0,0,5225.1436
34160,357045,601,7,08/03/2015,0,0,0,0,0,107.01849
34161,561822,751,7,31/03/2013,0,0,0,0,0,16.69906
34162,519867,1,4,28/05/2015,474,1,0,0,0,4084.8943
34163,373294,1032,4,19/12/2013,1472,1,1,0,0,17473.38
34164,134410,396,5,10/05/2013,1199,1,0,0,1,9482.167
34165,90870,1078,6,02/05/2015,619,1,0,0,0,6510.935
34166,618735,663,5,12/06/2015,705,1,0,0,0,5889.36
34167,203198,458,1,11/03/2013,565,1,0,0,0,5306.394
34168,195248,54,6,21/03/2015,939,1,0,0,0,9864.792
34169,338653,119,3,03/06/2015,721,1,1,0,0,7787.4194
34170,698112,862,6,17/05/2014,776,1,0,0,0,6545.209
34171,673405,535,6,11/07/2015,614,1,0,0,0,6207.6
34172,42617,78,4,31/01/2013,501,1,0,0,0,4461.503
34173,470463,643,7,25/08/2013,0,0,0,0,0,-181.30849
34174,364090,729,7,26/01/2014,0,0,0,0,0,-88.912125
34175,169609,938,4,28/08/2014,766,1,0,0,1,7166.032
34176,200871,720,1,25/08/2014,831,1,0,0,0,6921.1523
34177,380091,941,5,10/04/2015,475,1,0,0,1,5131.47
34178,147815,628,6,12/10/2013,431,1,0,0,1,3817.192
34179,623428,1091,6,27/09/2014,545,1,0,0,0,5727.9463
34180,227968,589,3,27/11/2013,506,1,0,0,0,4989.3545
34181,312919,242,3,05/02/2014,344,1,1,0,0,4159.207
34182,419316,587,3,25/02/2015,533,1,0,0,0,4989.7305
34183,646828,1030,7,07/09/2014,0,0,0,0,0,-177.26611
34184,253236,158,5,17/10/2014,485,1,0,0,0,5438.983
34185,416287,816,5,19/09/2014,682,1,1,0,0,6112.123
34186,661662,332,1,25/03/2013,669,1,1,0,1,6815.109
34187,611370,506,4,13/06/2013,702,1,0,0,0,6147.1265
34188,576534,499,4,29/01/2015,759,1,1,0,0,6530.9946
34189,171571,572,4,30/10/2014,562,1,0,0,0,6403.3765
34190,307159,53,1,13/10/2014,480,1,0,0,1,4605.761
34191,140241,416,1,05/08/2013,1566,1,0,0,0,10690.344
34192,34718,629,6,28/09/2013,781,1,0,0,0,6775.7974
34193,430266,301,7,21/04/2013,0,0,0,0,0,-153.69588
34194,632250,761,2,22/01/2013,1011,1,1,0,0,8725.249
34195,533062,1067,4,22/05/2014,463,1,1,0,0,5035.099
34196,525585,749,3,26/02/2014,580,1,0,0,0,5425.516
34197,154513,70,7,01/12/2013,0,0,0,0,0,-7.4825544
34198,234163,612,6,24/01/2015,432,1,0,0,0,4890.6157
34199,690729,531,6,25/10/2014,473,1,0,0,0,4335.372
34200,559121,950,2,12/08/2014,445,1,0,0,1,4457.4697
34201,590118,141,5,04/01/2013,588,1,0,0,1,5234.104
34202,112154,455,3,20/11/2013,432,1,1,0,0,5636.3545
34203,428663,371,6,05/10/2013,513,1,0,0,0,5439.604
34204,276566,467,7,01/02/2015,0,0,0,0,0,58.49064
34205,233444,881,2,10/06/2014,635,1,0,0,1,5284.9624
34206,12291,208,3,06/08/2014,414,1,1,0,1,4166.9917
34207,111706,664,4,30/04/2015,879,1,1,0,0,8818.373
34208,553623,560,3,01/10/2014,1670,1,1,0,0,13620.166
34209,474882,294,7,30/11/2014,0,0,0,0,0,-43.723923
34210,35254,277,1,13/07/2015,627,1,1,0,0,8051.9585
34211,692882,170,2,08/07/2014,298,1,0,0,1,3022.156
34212,349670,866,7,13/04/2014,0,0,0,0,0,114.82165
34213,314313,932,7,16/03/2014,0,0,0,0,0,-93.383514
34214,654096,627,2,10/02/2015,500,1,0,0,0,4701.124
34215,403533,790,3,24/06/2015,526,1,0,0,0,4482.404
34216,217871,556,4,02/10/2014,1134,1,1,0,0,9386.152
34217,81049,289,6,18/07/2015,473,1,0,0,0,5212.3203
34218,606845,423,3,26/03/2014,1685,1,0,0,0,8975.933
34219,516999,648,3,07/01/2015,610,1,1,0,0,6000.4966
34220,519563,568,4,04/09/2014,390,1,1,0,1,4253.6626
34221,688283,598,2,17/12/2013,897,1,1,0,0,10025.558
34222,601951,685,5,28/11/2014,668,1,1,0,0,7820.0835
34223,263381,808,4,23/05/2013,609,1,0,0,0,6515.694
34224,66128,143,6,21/03/2015,535,1,0,0,0,5168.628
34225,631800,689,4,31/10/2013,677,1,0,0,0,6024.5684
34226,545689,744,4,04/06/2015,0,0,1,a,1,-173.16254
34227,504215,471,4,15/01/2015,597,1,1,0,0,5753.859
34228,651892,306,4,19/12/2013,718,1,1,0,0,8046.73
34229,558692,689,4,01/08/2013,780,1,1,0,1,8151.0493
34230,591620,844,5,20/06/2014,551,1,1,0,0,4945.852
34231,636484,82,6,09/03/2013,566,1,0,0,0,6134.7856
34232,61284,133,4,30/07/2015,725,1,1,0,1,7642.5
34233,541494,464,1,21/04/2014,0,0,0,b,1,-1.4589269
34234,300918,130,2,18/06/2013,607,1,1,0,0,6184.9634
34235,359524,105,1,08/09/2014,504,1,0,0,1,4477.134
34236,357987,931,7,06/10/2013,161,1,0,0,0,1209.6252
34237,306135,909,6,21/06/2014,815,1,0,0,0,7293.1494
34238,660543,278,6,21/06/2014,558,1,0,0,0,5448.864
34239,278184,42,3,04/02/2015,1290,1,1,0,0,11690.723
34240,367358,821,3,21/05/2014,852,1,1,0,0,8498.507
34241,30862,51,6,15/06/2013,555,1,0,0,0,7078.917
34242,166259,1048,4,05/06/2014,581,1,1,0,0,6943.5713
34243,74586,389,5,25/07/2014,1117,1,0,0,1,9395.985
34244,177500,695,1,18/03/2013,856,1,1,0,0,9822.267
34245,113014,377,2,09/12/2014,1209,1,0,0,0,9658.788
34246,226398,97,3,01/05/2013,0,0,1,a,0,207.88248
34247,481510,649,7,01/12/2013,0,0,0,0,0,-46.629944
34248,531792,627,1,11/03/2013,486,1,0,0,0,4451.896
34249,438536,855,4,13/02/2014,508,1,0,0,0,4166.6265
34250,699477,718,2,30/09/2014,1026,1,1,0,0,10189.758
34251,339080,602,1,10/03/2014,622,1,0,0,0,5837.745
34252,305578,416,6,17/05/2014,1271,1,0,0,0,9859.573
34253,32066,805,7,18/01/2015,0,0,0,0,0,266.3357
34254,56334,814,1,02/06/2014,1032,1,1,0,0,11349.463
34255,569939,1074,1,20/05/2013,0,0,0,a,1,-166.505
34256,542477,933,4,09/01/2014,962,1,1,0,0,7861.0635
34257,283761,745,5,25/10/2013,722,1,1,0,1,7192.5605
34258,354167,701,6,09/03/2013,640,1,0,0,0,5830.122
34259,91160,394,6,31/01/2015,783,1,0,0,0,7921.9307
34260,449060,121,3,02/01/2013,664,1,0,0,1,6029.0566
34261,356353,242,6,05/10/2013,301,1,0,0,0,2861.8972
34262,68543,708,1,05/01/2015,560,1,1,0,0,6675.255
34263,510874,790,7,29/09/2013,0,0,0,0,0,-80.42659
34264,626392,548,4,27/11/2014,464,1,1,0,0,6193.0996
34265,112683,1012,1,27/05/2013,562,1,1,0,1,6725.9736
34266,289906,16,5,19/04/2013,771,1,0,0,0,5793.869
34267,240968,509,2,24/06/2014,475,1,0,0,0,4864.191
34268,285632,979,3,23/07/2014,490,1,0,0,1,4306.704
34269,124011,1031,1,20/01/2014,640,1,1,0,0,6987.4653
34270,86017,831,6,08/02/2014,1203,1,0,0,0,9350.078
34271,697784,841,6,02/08/2014,203,1,0,0,0,1143.9147
34272,148006,428,1,12/08/2013,708,1,1,0,1,8446.777
34273,601123,499,5,26/09/2014,627,1,0,0,0,4832.675
34274,524280,294,4,29/08/2013,840,1,1,0,0,7383.394
34275,599205,459,2,14/07/2015,1386,1,1,0,0,11626.81
34276,679561,992,2,02/06/2015,806,1,1,0,0,7480.1426
34277,542438,77,3,09/07/2014,487,1,0,0,0,4201.9224
34278,265268,486,7,07/04/2013,0,0,0,0,0,-76.060486
34279,93874,142,6,12/10/2013,394,1,0,0,0,3684.5098
34280,481242,879,6,09/05/2015,389,1,0,0,0,3803.626
34281,51774,895,3,09/01/2013,856,1,1,0,0,7565.9463
34282,191991,12,7,10/03/2013,0,0,0,0,0,79.603935
34283,565101,607,7,11/01/2015,0,0,0,0,0,-39.105984
34284,519457,362,2,05/02/2013,1231,1,1,0,0,10827.26
34285,509227,488,4,22/01/2015,319,1,0,0,0,3241.2532
34286,252126,58,5,29/11/2013,526,1,0,0,0,5616.6436
34287,182777,32,1,28/04/2014,657,1,1,0,0,8081.643
34288,255803,125,1,11/03/2013,1420,1,0,0,0,10035.228
34289,197419,5,7,26/05/2013,0,0,0,0,0,-65.72008
34290,615210,1092,3,20/11/2013,1205,1,1,0,0,11759.215
34291,7560,679,5,23/05/2014,1091,1,1,0,0,9458.036
34292,472148,552,3,03/09/2014,850,1,1,0,1,7797.8394
34293,211549,715,1,28/07/2014,910,1,1,0,1,10172.09
34294,711510,101,5,27/02/2015,872,1,0,0,0,7168.9854
34295,439488,704,3,22/10/2014,920,1,1,0,1,8361.758
34296,435760,21,3,19/06/2013,472,1,1,0,0,4989.5347
34297,71399,1009,3,18/06/2014,499,1,1,0,1,5532.8794
34298,78777,284,4,09/01/2014,499,1,1,0,0,5410.263
34299,141741,533,1,01/07/2013,1078,1,1,0,0,11657.047
34300,358214,96,2,01/01/2013,0,0,0,a,1,75.74785
34301,202735,889,5,17/05/2013,539,1,1,0,1,5888.2993
34302,1640,317,2,05/05/2015,510,1,1,0,0,5778.299
34303,89708,884,3,06/02/2013,466,1,1,0,0,5223.8486
34304,377629,559,2,18/11/2014,673,1,0,0,0,5018.9634
34305,30649,717,3,06/05/2015,625,1,1,0,0,7048.1606
34306,123072,467,1,02/03/2015,1634,1,1,0,0,15307.51
34307,505871,657,4,31/07/2014,1101,1,1,0,1,9670.41
34308,406157,697,6,01/02/2014,979,1,0,0,0,8978.458
34309,297825,707,5,20/12/2013,1464,1,1,0,0,13118.383
34310,287440,594,2,10/09/2013,549,1,1,0,0,5407.1675
34311,570107,437,7,17/05/2015,0,0,0,0,0,-123.76972
34312,673887,594,3,01/05/2013,0,0,1,a,0,14.105878
34313,93261,956,6,08/11/2014,287,1,0,0,0,2420.0107
34314,352189,883,3,26/06/2013,426,1,0,0,0,3543.5251
34315,252829,945,7,13/04/2014,0,0,0,0,0,-98.71136
34316,572140,614,4,23/10/2014,920,1,1,0,1,7784.158
34317,403484,827,4,11/09/2014,1549,1,0,0,0,10862.746
34318,212072,34,5,17/01/2014,929,1,0,0,0,7939.007
34319,5502,550,3,17/06/2015,505,1,1,0,0,5589.557
34320,420514,310,6,02/05/2015,952,1,0,0,0,10315.648
34321,615113,399,4,27/03/2014,506,1,0,0,0,4151.6035
34322,634955,647,1,29/07/2013,866,1,1,0,1,9249.986
34323,194075,11,4,25/04/2013,1116,1,1,0,0,8185.9575
34324,516014,269,6,23/05/2015,905,1,0,0,0,7531.052
34325,118749,121,7,03/11/2013,0,0,0,0,0,42.0939
34326,245171,321,5,13/09/2013,651,1,1,0,0,6846.445
34327,387825,375,5,10/01/2014,1042,1,1,0,0,8933.797
34328,162315,948,6,01/11/2014,2443,1,0,a,0,14174.226
34329,428414,628,7,28/07/2013,0,0,0,0,1,-106.45976
34330,325124,1005,5,29/03/2013,0,0,1,b,1,32.953987
34331,28012,1098,3,28/01/2015,772,1,1,0,0,6404.524
34332,66300,188,7,09/03/2014,0,0,0,0,0,-9.338403
34333,392750,949,1,12/01/2015,554,1,1,0,0,6497.9507
34334,450026,903,3,13/11/2013,669,1,0,0,0,6451.8315
34335,671217,1012,6,26/01/2013,544,1,0,0,0,5449.0767
34336,370868,523,2,11/11/2014,1488,1,1,0,0,12985.252
34337,73124,820,6,18/05/2013,1210,1,0,0,0,12355.373
34338,2422,377,2,29/10/2013,815,1,0,0,0,6340.9175
34339,148381,504,5,12/06/2015,894,1,0,0,0,6809.0273
34340,273580,569,1,13/05/2013,879,1,1,0,0,7706.285
34341,32934,731,5,24/01/2014,997,1,1,0,0,9565.171
34342,511110,30,7,28/06/2015,0,0,0,0,0,-243.45844
34343,241346,548,3,19/03/2014,438,1,1,0,0,5757.481
34344,652003,1115,4,30/05/2013,0,0,1,a,0,-47.77107
34345,10392,477,7,15/03/2015,0,0,0,0,0,-60.115154
34346,131152,53,2,15/01/2013,503,1,0,0,0,4686.4736
34347,350558,513,4,25/06/2015,1743,1,0,0,0,12730.441
34348,698923,127,2,20/05/2014,712,1,1,0,0,7316.521
34349,298148,509,4,01/08/2013,579,1,1,0,1,6969.771
34350,278977,70,1,24/06/2013,673,1,0,0,0,5918.3604
34351,206413,378,4,19/09/2013,780,1,0,0,0,6185.965
34352,151143,334,5,19/06/2015,547,1,1,0,0,5305.101
34353,249544,110,7,19/01/2014,0,0,0,0,0,-161.91423
34354,655852,955,3,08/04/2015,429,1,0,0,1,3928.5366
34355,473154,1033,4,17/01/2013,1220,1,0,0,0,10350.177
34356,466483,441,6,23/05/2015,878,1,0,0,0,7755.1914
34357,175147,1062,1,15/04/2013,539,1,0,0,0,4210.493
34358,338383,135,3,13/11/2013,426,1,0,0,0,3919.0833
34359,656761,468,5,03/07/2015,674,1,1,0,0,6769.3784
34360,532589,750,5,25/01/2013,401,1,1,0,0,4445.2173
34361,26821,574,6,23/08/2014,523,1,0,0,0,5757.271
34362,480290,857,1,07/04/2014,751,1,0,0,0,5846.957
34363,189827,717,4,04/04/2013,518,1,0,0,1,5114.296
34364,102379,802,4,18/06/2015,571,1,1,0,0,7308.0557
34365,374237,342,3,18/09/2013,646,1,0,0,0,5363.7437
34366,599790,970,6,18/01/2014,142,1,0,0,0,1188.0627
34367,388508,1006,5,08/02/2013,888,1,1,0,1,6942.541
34368,542057,356,2,15/10/2013,363,1,0,0,0,4042.5442
34369,676071,771,3,27/02/2013,604,1,0,0,0,5184.8843
34370,305763,829,1,17/11/2014,710,1,0,0,0,5885.59
34371,494238,12,7,10/08/2014,0,0,0,0,0,65.29701
34372,173399,488,1,17/06/2013,465,1,1,0,0,5922.8555
34373,103773,775,2,03/03/2015,548,1,1,0,0,5806.5474
34374,361047,929,3,04/02/2015,737,1,1,0,0,7289.2935
34375,639193,113,1,13/07/2015,501,1,1,0,0,6096.2314
34376,460153,222,2,16/12/2014,719,1,1,0,0,8252.801
34377,393482,965,3,05/06/2013,1014,1,1,0,0,8469.821
34378,170334,258,5,21/06/2013,561,1,1,0,0,5723.5454
34379,229681,509,2,16/04/2013,458,1,0,0,0,4416.929
34380,241207,101,5,23/08/2013,742,1,0,0,0,5736.7534
34381,293809,323,6,08/03/2014,620,1,0,0,0,6040.8823
34382,167998,577,6,27/07/2013,506,1,0,0,0,4639.188
34383,304522,488,7,01/09/2013,0,0,0,0,0,49.279213
34384,2881,721,4,14/03/2013,715,1,0,0,0,6270.5522
34385,299095,921,7,30/03/2014,0,0,0,0,0,-33.926464
34386,688602,655,3,27/03/2013,719,1,1,0,1,7347.7583
34387,660981,881,5,10/10/2014,658,1,1,0,1,5652.5527
34388,532466,122,5,24/07/2015,1161,1,0,0,1,8825.004
34389,309183,747,7,07/07/2013,0,0,0,0,0,134.6311
34390,205882,1106,6,02/03/2013,330,1,0,0,0,3179.1619
34391,29306,728,2,05/11/2013,424,1,1,0,0,4802.446
34392,416674,831,7,23/11/2014,0,0,0,0,0,72.5235
34393,52697,633,5,01/03/2013,587,1,0,0,0,5428.964
34394,115240,882,3,30/07/2014,952,1,1,0,1,8046.9727
34395,285470,93,1,20/07/2015,551,1,0,0,1,5308.3237
34396,267718,203,3,21/08/2013,906,1,0,0,1,6442.1426
34397,173516,212,7,17/03/2013,0,0,0,0,0,38.676052
34398,615393,392,4,21/03/2013,796,1,1,0,0,8087.7153
34399,591252,110,2,23/09/2014,527,1,0,0,0,4431.3623
34400,471170,671,7,23/02/2014,0,0,0,0,0,-33.709427
34401,634823,810,6,23/02/2013,455,1,0,0,0,5006.1943
34402,423039,22,4,15/01/2015,515,1,1,0,0,5555.8174
34403,437776,111,5,23/05/2014,713,1,1,0,0,6703.719
34404,690921,500,6,20/04/2013,421,1,0,0,0,4447.293
34405,276449,716,7,24/03/2013,0,0,0,0,0,185.27693
34406,521455,761,5,29/03/2013,0,0,1,b,1,-34.528133
34407,565561,675,3,29/04/2015,445,1,1,0,0,5322.3867
34408,387364,852,7,07/09/2014,0,0,0,0,0,3.6940727
34409,258951,915,2,02/07/2013,455,1,1,0,0,5313.372
34410,232031,808,5,28/03/2014,560,1,0,0,0,6248.944
34411,690714,160,1,12/08/2013,710,1,1,0,1,8687.435
34412,223768,666,4,15/01/2015,666,1,1,0,0,6043.0103
34413,545091,535,6,28/06/2014,561,1,0,0,0,5549.406
34414,284362,692,6,11/07/2015,410,1,0,0,0,4299.134
34415,97029,428,6,12/01/2013,470,1,0,0,0,4732.6494
34416,516043,536,7,22/03/2015,0,0,0,0,0,-107.35594
34417,251606,780,2,18/03/2014,1135,1,1,0,0,9741.57
34418,151905,105,4,12/06/2014,418,1,0,0,1,4083.2373
34419,96707,316,3,09/10/2013,904,1,1,0,0,9318.689
34420,490817,302,7,07/12/2014,0,0,0,0,0,-29.028648
34421,284465,972,6,07/09/2013,183,1,0,0,0,1212.725
34422,697775,124,7,03/08/2014,0,0,0,0,0,-96.649826
34423,250661,975,3,08/07/2015,533,1,0,0,1,4887.5474
34424,340858,865,1,20/04/2015,576,1,0,0,0,5573.3247
34425,112082,288,1,08/07/2013,313,1,0,0,0,3410.603
34426,445227,167,4,14/11/2013,940,1,0,0,0,7225.893
34427,277026,1113,4,23/10/2014,720,1,1,0,1,7136.347
34428,502517,654,4,19/09/2013,621,1,0,0,0,5162.9424
34429,422236,825,4,30/01/2014,410,1,0,0,0,3849.5493
34430,234642,912,3,29/07/2015,759,1,1,0,1,7598.5957
34431,439929,123,1,06/05/2013,1085,1,0,0,0,7751.54
34432,92100,1060,1,09/12/2013,883,1,0,0,0,7340.2427
34433,122839,735,7,21/09/2014,0,0,0,0,0,-44.432858
34434,508262,982,6,15/11/2014,598,1,0,0,0,6272.944
34435,4320,1007,6,30/03/2013,1539,1,0,0,0,12717.264
34436,272728,496,5,21/02/2014,838,1,1,0,0,7743.7925
34437,214745,349,4,21/08/2014,787,1,1,0,1,8238.214
34438,451418,779,1,17/02/2014,994,1,1,0,1,10116.003
34439,389159,218,2,19/02/2013,811,1,1,0,0,6714.313
34440,640469,735,6,29/03/2014,381,1,0,0,0,3658.6135
34441,6104,1027,1,17/06/2013,1938,1,1,0,0,17511.807
34442,254522,644,7,29/12/2013,0,0,0,0,0,-176.75185
34443,642442,747,5,21/02/2014,793,1,1,0,0,8020.651
34444,107300,507,1,17/06/2013,782,1,1,0,0,9213.11
34445,551925,1022,5,28/06/2013,709,1,0,0,0,6667.0425
34446,311924,362,4,03/07/2014,1147,1,1,0,0,9578.327
34447,460254,547,2,09/04/2013,360,1,1,0,0,5002.3135
34448,467555,391,4,25/09/2014,618,1,0,0,0,5821.078
34449,382776,795,6,11/01/2014,492,1,0,0,0,4290.0874
34450,61946,1076,2,26/05/2015,673,1,0,0,1,6001.1167
34451,656796,480,5,12/12/2014,638,1,0,0,0,6226.7124
34452,503890,928,4,20/02/2014,691,1,1,0,0,6768.8296
34453,173189,1091,2,24/06/2014,646,1,0,0,0,6070.325
34454,524072,353,6,27/04/2013,957,1,0,0,0,6861.5996
34455,415396,115,1,02/12/2013,671,1,1,0,0,7849.443
34456,643213,232,6,02/03/2013,181,1,0,0,0,1751.4304
34457,11628,714,6,09/02/2013,292,1,0,0,0,3316.893
34458,377498,551,4,04/09/2014,1005,1,1,0,0,8607.521
34459,437062,563,7,08/12/2013,0,0,0,0,0,-204.79059
34460,643067,769,1,27/04/2015,3577,1,1,0,0,13204.979
34461,290343,341,4,09/05/2013,0,0,0,a,0,-0.01789032
34462,597524,472,2,20/05/2014,678,1,1,0,0,6801.2256
34463,140923,308,4,27/03/2014,753,1,0,0,0,6962.7383
34464,194926,407,4,03/10/2013,0,0,0,a,0,37.94348
34465,345124,1066,1,15/04/2013,1084,1,0,0,0,8297.764
34466,103743,780,7,27/01/2013,0,0,0,0,0,-115.381676
34467,708780,536,6,23/11/2013,579,1,0,0,0,5466.957
34468,3473,61,2,22/04/2014,610,1,0,0,1,5548.653
34469,534120,757,1,27/04/2015,754,1,1,0,0,8799.253
34470,156590,498,5,18/10/2013,785,1,0,0,0,5671.175
34471,332017,865,2,10/02/2015,587,1,0,0,0,5627.6265
34472,671124,310,3,04/02/2015,796,1,1,0,0,9031.191
34473,191175,299,5,31/05/2013,788,1,1,0,0,8087.9507
34474,306444,511,3,10/09/2014,767,1,0,0,1,5314.997
34475,300766,773,5,15/05/2015,792,1,0,0,0,6536.382
34476,270630,340,4,14/05/2015,0,0,0,a,0,105.620346
34477,186352,854,1,08/07/2013,556,1,0,0,0,4565.792
34478,609303,710,4,26/06/2014,322,1,0,0,0,3238.3953
34479,99174,488,5,06/03/2015,392,1,1,0,0,4628.062
34480,257924,25,7,23/03/2014,0,0,0,0,0,9.451374
34481,563883,287,6,14/02/2015,899,1,0,0,0,8761.875
34482,61464,408,5,20/06/2014,585,1,1,0,1,6232.9155
34483,304867,841,2,19/02/2013,342,1,1,0,0,3201.7332
34484,681535,276,2,23/07/2013,494,1,0,0,1,4623.1455
34485,302259,274,7,08/12/2013,1378,1,0,0,0,6636.4824
34486,521649,859,3,20/11/2013,661,1,1,0,0,5931.815
34487,93339,1048,6,20/04/2013,433,1,0,0,0,4455.077
34488,338240,757,2,22/01/2013,509,1,1,0,0,5675.396
34489,474729,738,1,31/03/2014,841,1,1,0,0,9639.714
34490,446075,320,1,26/08/2013,1884,1,1,0,0,15268.568
34491,472078,694,7,30/06/2013,0,0,0,0,0,135.2183
34492,188636,1015,7,10/11/2013,0,0,0,0,0,65.33945
34493,137413,251,4,16/05/2013,2514,1,1,0,0,19011.031
34494,706345,24,6,19/07/2014,557,1,0,0,0,6041.3887
34495,308269,461,4,02/07/2015,374,1,1,0,0,4392.418
34496,497086,598,5,14/03/2014,630,1,0,0,0,5426.8594
34497,504384,204,1,12/01/2015,640,1,1,0,0,6836.8804
34498,711861,677,5,06/12/2013,657,1,1,0,0,7326.892
34499,602903,609,7,21/09/2014,0,0,0,0,0,-48.0617
34500,503737,345,2,12/05/2015,483,1,0,0,0,5221.7573
34501,641112,161,1,14/07/2014,882,1,1,0,1,10574.74
34502,591121,547,1,19/01/2015,431,1,0,0,0,5079.3403
34503,67914,274,1,09/06/2014,1962,1,0,a,0,13479.081
34504,450582,521,2,23/06/2015,324,1,0,0,0,3527.0586
34505,273049,994,5,22/11/2013,510,1,1,0,0,5194.5327
34506,356450,995,7,24/03/2013,0,0,0,0,0,111.247086
34507,707543,470,7,20/01/2013,0,0,0,0,0,-73.69016
34508,118873,329,1,03/03/2014,342,1,1,0,0,3990.947
34509,205025,877,5,07/03/2014,788,1,1,0,0,7708.3306
34510,359340,87,5,01/03/2013,703,1,0,0,0,5688.8037
34511,306040,74,7,17/11/2013,0,0,0,0,0,-84.37833
34512,181288,128,2,21/01/2014,646,1,1,0,0,6803.089
34513,217703,417,3,24/07/2013,750,1,0,0,1,6453.7334
34514,203160,446,2,15/07/2014,731,1,1,0,1,7267.1953
34515,295531,422,3,18/06/2014,499,1,1,0,0,4926.989
34516,657838,429,2,31/12/2013,303,1,0,0,1,3127.37
34517,601715,658,7,21/12/2014,0,0,0,0,0,117.934044
